Session,Date,Speaker,Age,Record #,Group #,Tier,Range,Result,Orthography,IPA Target,IPA Actual,Exact Match,IPA Target CV,IPA Actual CV,CV Match,IPA Target Syllable Count,IPA Actual Syllable Count,Syllable Count Match
Naima.030000,14/03/2004,Naima,03;00.00,2,1,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..4); (0..3),no ↔ ˈnoʊ; ˈno,no,noʊ,no,FALSE,CVV,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1227,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),get ↔ ˈɡɛt; ˈɡɪ,get,gɛt,gɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1227,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1228,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1230,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1230,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..6); (0..4),Tigger ↔ ˈtɪɡəɹ; ˈtɪʊ,Tigger,tɪgəɹ,tɪʊ,FALSE,CVCVC,CVV,FALSE,5,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1230,3,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),name ↔ ˈneɪm; ˈnaɪ,name,neɪm,naɪ,FALSE,CVVC,CVV,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1230,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),is ↔ ˈɪz; wɪ,is,ɪz,wɪ,FALSE,VC,GV,FALSE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1230,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),get ↔ ˈɡɛt; ˈɡɪθ,get,gɛt,gɪθ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1230,6,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ðə,the,ðə,ðə,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1230,7,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),Tig ↔ ˈtɪɡ; ˈtɪɡ,Tig,tɪg,tɪg,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1231,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),get ↔ ˈɡɛt; ˈɡɪʔ,get,gɛt,gɪʔ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1231,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ðə,the,ðə,ðə,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1231,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),Tig ↔ ˈtɪɡ; ˈtɪː,Tig,tɪg,tɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1232,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),get ↔ ˈɡɛt; ˈɡɪʔ,get,gɛt,gɪʔ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1232,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ðə,the,ðə,ðə,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1232,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),Tig ↔ ˈtɪɡ; ˈtɪː,Tig,tɪg,tɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1236,1,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..3); (0..1),I ↔ ˈaɪ; ɑ,I,aɪ,ɑ,FALSE,VV,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1236,2,Orthography ↔ IPA Target; IPA Actual,(0..6) ↔ (0..7); (0..5),wasn't ↔ ˈwʌzn̩t; ˈwʌn̩,wasn't,wʌznt,wʌn,FALSE,GVCCC,GVC,FALSE,5,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1236,3,Orthography ↔ IPA Target; IPA Actual,(0..7) ↔ (0..6); (0..7),sitting ↔ ˈsɪtɪŋ; ˈtʰɪʔɪŋ,sitting,sɪtɪŋ,tɪʔɪŋ,FALSE,CVCVC,CVCVC,TRUE,5,5,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1236,4,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),on ↔ ˈɑn; ɪn,on,ɑn,ɪn,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1236,5,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),part ↔ ˈpɑɹt; ˈpot,part,pɑɹt,pot,FALSE,CVCC,CVC,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1236,6,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..1),of ↔ ˈʌv; ɪ,of,ʌv,ɪ,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1236,7,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ɾə,the,ðə,ɾə,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1236,8,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),Tig ↔ ˈtɪɡ; ˈtɪɡ,Tig,tɪg,tɪg,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1238,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),not ↔ ˈnɑt; ˈnɑʔ,not,nɑt,nɑʔ,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1238,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..2); (0..2),the ↔ ðə; ɾə,the,ðə,ɾə,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1238,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),Tig ↔ ˈtɪɡ; ˈtɪ,Tig,tɪg,tɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1238,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..2),part ↔ ˈpɑɹt; pə,part,pɑɹt,pə,FALSE,CVCC,CV,FALSE,4,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1239,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..10),yyy ↔ *; əˈdɪɾl̩iɾi,yyy,*,ədɪɾliɾi,FALSE,*,VCVCCVCV,FALSE,1,8,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1239,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..11),yyy ↔ *; dəˈdidididi,yyy,*,dədidididi,FALSE,*,CVCVCVCVCV,FALSE,1,10,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1239,3,Orthography ↔ IPA Target; IPA Actual,(0..1) ↔ (0..1); (0..1),a ↔ ə; ə,a,ə,ə,TRUE,V,V,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1239,4,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈpu,Pooh_Bear,pu,pu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1239,4,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪːo,,bɛɹ,beɪo,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1240,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈpu,Pooh_Bear,pu,pu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1240,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪɪʊ,,bɛɹ,beɪɪʊ,FALSE,CVC,CVVVV,FALSE,3,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1241,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈpu,Pooh_Bear,pu,pu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1241,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪːə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1242,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈpu,Pooh_Bear,pu,pu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1242,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪɪʊ,,bɛɹ,beɪɪʊ,FALSE,CVC,CVVVV,FALSE,3,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1243,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈhu,Pooh_Bear,pu,hu,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1243,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪːə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1244,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..3),Pooh_Bear ↔ ˈpuː; ˈpu,Pooh_Bear,pu,pu,TRUE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1244,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (4..10),∅ ↔ ˈbɛɹ; ˈbeɪːə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1245,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈpɪu,Pooh_Bear,pu,pɪu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1245,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..10),∅ ↔ ˈbɛɹ; ˈbeɪə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1246,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈpɪu,Pooh_Bear,pu,pɪu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1246,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..10),∅ ↔ ˈbɛɹ; ˈbeɪə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1247,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈpʊu,Pooh_Bear,pu,pʊu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1247,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..10),∅ ↔ ˈbɛɹ; ˈbeɪə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1248,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈθɪu,Pooh_Bear,pu,θɪu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1248,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..10),∅ ↔ ˈbɛɹ; ˈbeɪɪ,,bɛɹ,beɪɪ,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1249,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈpʊu,Pooh_Bear,pu,pʊu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1249,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..11),∅ ↔ ˈbɛɹ; ˈbeɪɪː,,bɛɹ,beɪɪ,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1250,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..7),Pooh ↔ ˈpuː; ðˈpwɪwʊ,Pooh,pu,ðpwɪwʊ,FALSE,CV,CCGVGV,FALSE,2,6,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1251,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈpɪu,Pooh_Bear,pu,pɪu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1251,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..9),∅ ↔ ˈbɛɹ; ˈvɛə,,bɛɹ,vɛə,FALSE,CVC,CVV,FALSE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1252,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..5),Pooh_Bear ↔ ˈpuː; pəˈuː,Pooh_Bear,pu,pəu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1252,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (6..9),∅ ↔ ˈbɛɹ; ˈbɪ,,bɛɹ,bɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1253,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),his ↔ ˈhɪz; hɪ,his,hɪz,hɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1253,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..4),name ↔ ˈneɪm; ˈnɪm,name,neɪm,nɪm,FALSE,CVVC,CVC,FALSE,4,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1253,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),is ↔ ˈɪz; ɪð,is,ɪz,ɪð,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1253,4,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..8),Pooh_Bear ↔ ˈpuː; pʊˈuːˈbɛ,Pooh_Bear,pu,pʊubɛ,FALSE,CV,CVVCV,FALSE,2,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1253,4,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (-1..-1),∅ ↔ ˈbɛɹ; ∅,,bɛɹ,,FALSE,CVC,,FALSE,3,0,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1253,5,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..2),Pooh_Bear ↔ ˈpuː; pʊ,Pooh_Bear,pu,pʊ,FALSE,CV,CV,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1253,5,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (3..5),∅ ↔ ˈbɛɹ; ˈu,,bɛɹ,u,FALSE,CVC,V,FALSE,3,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1254,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..5),Pooh_Bear ↔ ˈpuː; pəˈuː,Pooh_Bear,pu,pəu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1254,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (6..10),∅ ↔ ˈbɛɹ; ˈbʌɪ,,bɛɹ,bʌɪ,FALSE,CVC,CVV,FALSE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1255,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; bʊˈu,Pooh_Bear,pu,bʊu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1255,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..8),∅ ↔ ˈbɛɹ; ˈbɛ,,bɛɹ,bɛ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1256,1,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..4),Pooh_Bear ↔ ˈpuː; ˈhʊu,Pooh_Bear,pu,hʊu,FALSE,CV,CVV,FALSE,2,3,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1256,1,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (5..8),∅ ↔ ˈbɛɹ; ˈwɪ,,bɛɹ,wɪ,FALSE,CVC,GV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1257,1,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),Pooh ↔ ˈpuː; bəˈhʊ,Pooh,pu,bəhʊ,FALSE,CV,CVCV,FALSE,2,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1259,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),his ↔ ˈhɪz; hɪ,his,hɪz,hɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1259,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),name ↔ ˈneɪm; ˈneɪm,name,neɪm,neɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1259,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..1),is ↔ ˈɪz; ɪ,is,ɪz,ɪ,FALSE,VC,V,FALSE,2,1,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1259,4,Orthography ↔ IPA Target; IPA Actual,(0..9) ↔ (0..4); (0..5),Pooh_Bear ↔ ˈpuː; pəˈhu,Pooh_Bear,pu,pəhu,FALSE,CV,CVCV,FALSE,2,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1259,4,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (5..9); (6..11),∅ ↔ ˈbɛɹ; ˈbeɪə,,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1261,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),yes ↔ ˈjɛs; ˈjɪθ,yes,jɛs,jɪθ,FALSE,GVC,GVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1263,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..6),yyy ↔ *; bwɪˈhɪ,yyy,*,bwɪhɪ,FALSE,*,CGVCV,FALSE,1,5,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1263,2,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),yes ↔ ˈjɛs; ˈjɛs,yes,jɛs,jɛs,TRUE,GVC,GVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1263,3,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..2),yyy ↔ *; pæ,yyy,*,pæ,FALSE,*,CV,FALSE,1,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1263,4,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..5),bear ↔ ˈbɛɹ; ˈbeɪə,bear,bɛɹ,beɪə,FALSE,CVC,CVVV,FALSE,3,4,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1264,1,Orthography ↔ IPA Target; IPA Actual,(2..10) ↔ (0..9); (0..8),birthday ↔ ˈbʌɹθˌdeɪ; ˈpɜ˞fdeɪ,birthday,bʌɹθdeɪ,pɜfdeɪ,FALSE,CVCCCVV,CVCCVV,FALSE,7,6,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1264,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..4); (0..4),bear ↔ ˈbɛɹ; ˈbæə,bear,bɛɹ,bæə,FALSE,CVC,CVV,FALSE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1265,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..3),his ↔ ˈhɪz; hɪð,his,hɪz,hɪð,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1265,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),name ↔ ˈneɪm; ˈneɪm,name,neɪm,neɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1265,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),is ↔ ˈɪz; ɪð,is,ɪz,ɪð,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1265,4,Orthography ↔ IPA Target; IPA Actual,(0..10) ↔ (0..6); (0..5),Puffy_Bear ↔ ˈpʌfiː; ˈpæfi,Puffy_Bear,pʌfi,pæfi,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1265,4,Orthography ↔ IPA Target; IPA Actual,(-1..-1) ↔ (7..11); (6..9),∅ ↔ ˈbɛɹ; ˈbɪ,,bɛɹ,bɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1265,5,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..1); (0..1),xxx ↔ *; *,xxx,*,*,TRUE,*,*,TRUE,1,1,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1267,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),his ↔ ˈhɪz; ˈhɪz,his,hɪz,hɪz,TRUE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1267,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),name ↔ ˈneɪm; ˈneɪm,name,neɪm,neɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1267,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),is ↔ ˈɪz; ˈɪz,is,ɪz,ɪz,TRUE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1267,4,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),Puffy ↔ ˈpʌfiː; ˈpɛfi,Puffy,pʌfi,pɛfi,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1268,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),his ↔ ˈhɪz; ɪz,his,hɪz,ɪz,FALSE,CVC,VC,FALSE,3,2,FALSE
Naima.030000,14/03/2004,Naima,03;00.00,1268,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),name ↔ ˈneɪm; ˈneɪm,name,neɪm,neɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1268,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..2),is ↔ ˈɪz; ɪð,is,ɪz,ɪð,FALSE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1268,4,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),Puffy ↔ ˈpʌfiː; ˈpɛθi,Puffy,pʌfi,pɛθi,FALSE,CVCV,CVCV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1269,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..4),his ↔ ˈhɪz; ˈhɪð,his,hɪz,hɪð,FALSE,CVC,CVC,TRUE,3,3,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1269,2,Orthography ↔ IPA Target; IPA Actual,(0..4) ↔ (0..5); (0..5),name ↔ ˈneɪm; ˈneɪm,name,neɪm,neɪm,TRUE,CVVC,CVVC,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1269,3,Orthography ↔ IPA Target; IPA Actual,(0..2) ↔ (0..3); (0..3),is ↔ ˈɪz; ˈɪz,is,ɪz,ɪz,TRUE,VC,VC,TRUE,2,2,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1269,4,Orthography ↔ IPA Target; IPA Actual,(0..5) ↔ (0..6); (0..5),Keffy ↔ ˈkɛfiː; ˈkɛfi,Keffy,kɛfi,kɛfi,TRUE,CVCV,CVCV,TRUE,4,4,TRUE
Naima.030000,14/03/2004,Naima,03;00.00,1270,1,Orthography ↔ IPA Target; IPA Actual,(0..3) ↔ (0..4); (0..2),his ↔ ˈhɪz; hɪ,his,hɪz,hɪ,FALSE,CVC,CV,FALSE,3,2,FALSE
